volatility,delay_steps,seed,protocol,containment_failure_rate,false_block_rate,benign_success_rate
0.02,16,20,use_time_revalidation,0.0,0.0,1.0
0.02,16,20,fixed_window_revalidation,0.02352535158609186,0.007787947078753315,0.9922120529212467
0.02,16,20,adaptive_cached,0.0,0.0,1.0
0.02,16,20,progressive_refresh,0.0,0.0,1.0
0.02,16,21,cached_verdict,0.3267588625973951,0.06927429123414956,0.9307257087658505
0.02,16,21,use_time_revalidation,0.0,0.0,1.0
0.02,16,21,fixed_window_revalidation,0.024697392254391767,0.007819807111424585,0.9921801928885754
0.02,16,21,adaptive_cached,0.0,0.0,1.0
0.02,16,21,progressive_refresh,0.0,0.0,1.0
0.02,16,22,cached_verdict,0.3281201036948409,0.07063500624065827,0.9293649937593418
0.02,16,22,use_time_revalidation,0.0,0.0,1.0
0.02,16,22,fixed_window_revalidation,0.02267612454775945,0.007935651879131547,0.9920643481208684
0.02,16,22,adaptive_cached,0.0,0.0,1.0
0.02,16,22,progressive_refresh,0.0,0.0,1.0
0.02,16,23,cached_verdict,0.3268032056990205,0.06818844248086275,0.9318115575191372
0.02,16,23,use_time_revalidation,0.0,0.0,1.0
0.02,16,23,fixed_window_revalidation,0.02458851578433344,0.007654900516974243,0.9923450994830257
0.02,16,23,adaptive_cached,0.0,0.0,1.0
0.02,16,23,progressive_refresh,0.0,0.0,1.0
0.02,16,24,cached_verdict,0.3215824857783141,0.06956161609964107,0.9304383839003589
0.02,16,24,use_time_revalidation,0.0,0.0,1.0
0.02,16,24,fixed_window_revalidation,0.023645348503131644,0.008006871798018223,0.9919931282019818
0.02,16,24,adaptive_cached,0.0,0.0,1.0
0.02,16,24,progressive_refresh,0.0,0.0,1.0
0.02,16,25,cached_verdict,0.32633121641426477,0.06826582414380147,0.9317341758561986
0.02,16,25,use_time_revalidation,0.0,0.0,1.0
0.02,16,25,fixed_window_revalidation,0.02278801114974568,0.00756123372340915,0.9924387662765909
0.02,16,25,adaptive_cached,0.0,0.0,1.0
0.02,16,25,progressive_refresh,0.0,0.0,1.0
0.02,16,26,cached_verdict,0.3278425530695849,0.06859416527122732,0.9314058347287727
0.02,16,26,use_time_revalidation,0.0,0.0,1.0
0.02,16,26,fixed_window_revalidation,0.022230498180880624,0.007589141689582597,0.9924108583104174
0.02,16,26,adaptive_cached,0.0,0.0,1.0
0.02,16,26,progressive_refresh,0.0,0.0,1.0
0.02,16,27,cached_verdict,0.32742092876413526,0.06794253967279536,0.9320574603272046
0.02,16,27,use_time_revalidation,0.0,0.0,1.0
0.02,16,27,fixed_window_revalidation,0.024022731186499054,0.007689002117928727,0.9923109978820712
0.02,16,27,adaptive_cached,0.0,0.0,1.0
0.02,16,27,progressive_refresh,0.0,0.0,1.0
0.02,16,28,cached_verdict,0.3264996420901933,0.06838263542066846,0.9316173645793315
0.02,16,28,use_time_revalidation,0.0,0.0,1.0
0.02,16,28,fixed_window_revalidation,0.02290622763063708,0.007913945447560506,0.9920860545524395
0.02,16,28,adaptive_cached,0.0,0.0,1.0
0.02,16,28,progressive_refresh,0.0,0.0,1.0
0.02,16,29,cached_verdict,0.3284422110552764,0.07094744917529727,0.9290525508247027
0.02,16,29,use_time_revalidation,0.0,0.0,1.0
0.02,16,29,fixed_window_revalidation,0.02377602297200287,0.00840813195243575,0.9915918680475643
0.02,16,29,adaptive_cached,0.0,0.0,1.0
0.02,16,29,progressive_refresh,0.0,0.0,1.0
0.05,0,0,cached_verdict,0.0,0.0,1.0
0.05,0,0,use_time_revalidation,0.0,0.0,1.0
0.05,0,0,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,0,adaptive_cached,0.0,0.0,1.0
0.05,0,0,progressive_refresh,0.0,0.0,1.0
0.05,0,1,cached_verdict,0.0,0.0,1.0
0.05,0,1,use_time_revalidation,0.0,0.0,1.0
0.05,0,1,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,1,adaptive_cached,0.0,0.0,1.0
0.05,0,1,progressive_refresh,0.0,0.0,1.0
0.05,0,2,cached_verdict,0.0,0.0,1.0
0.05,0,2,use_time_revalidation,0.0,0.0,1.0
0.05,0,2,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,2,adaptive_cached,0.0,0.0,1.0
0.05,0,2,progressive_refresh,0.0,0.0,1.0
0.05,0,3,cached_verdict,0.0,0.0,1.0
0.05,0,3,use_time_revalidation,0.0,0.0,1.0
0.05,0,3,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,3,adaptive_cached,0.0,0.0,1.0
0.05,0,3,progressive_refresh,0.0,0.0,1.0
0.05,0,4,cached_verdict,0.0,0.0,1.0
0.05,0,4,use_time_revalidation,0.0,0.0,1.0
0.05,0,4,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,4,adaptive_cached,0.0,0.0,1.0
0.05,0,4,progressive_refresh,0.0,0.0,1.0
0.05,0,5,cached_verdict,0.0,0.0,1.0
0.05,0,5,use_time_revalidation,0.0,0.0,1.0
0.05,0,5,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,5,adaptive_cached,0.0,0.0,1.0
0.05,0,5,progressive_refresh,0.0,0.0,1.0
0.05,0,6,cached_verdict,0.0,0.0,1.0
0.05,0,6,use_time_revalidation,0.0,0.0,1.0
0.05,0,6,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,6,adaptive_cached,0.0,0.0,1.0
0.05,0,6,progressive_refresh,0.0,0.0,1.0
0.05,0,7,cached_verdict,0.0,0.0,1.0
0.05,0,7,use_time_revalidation,0.0,0.0,1.0
0.05,0,7,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,7,adaptive_cached,0.0,0.0,1.0
0.05,0,7,progressive_refresh,0.0,0.0,1.0
0.05,0,8,cached_verdict,0.0,0.0,1.0
0.05,0,8,use_time_revalidation,0.0,0.0,1.0
0.05,0,8,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,8,adaptive_cached,0.0,0.0,1.0
0.05,0,8,progressive_refresh,0.0,0.0,1.0
0.05,0,9,cached_verdict,0.0,0.0,1.0
0.05,0,9,use_time_revalidation,0.0,0.0,1.0
0.05,0,9,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,9,adaptive_cached,0.0,0.0,1.0
0.05,0,9,progressive_refresh,0.0,0.0,1.0
0.05,0,10,cached_verdict,0.0,0.0,1.0
0.05,0,10,use_time_revalidation,0.0,0.0,1.0
0.05,0,10,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,10,adaptive_cached,0.0,0.0,1.0
0.05,0,10,progressive_refresh,0.0,0.0,1.0
0.05,0,11,cached_verdict,0.0,0.0,1.0
0.05,0,11,use_time_revalidation,0.0,0.0,1.0
0.05,0,11,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,11,adaptive_cached,0.0,0.0,1.0
0.05,0,11,progressive_refresh,0.0,0.0,1.0
0.05,0,12,cached_verdict,0.0,0.0,1.0
0.05,0,12,use_time_revalidation,0.0,0.0,1.0
0.05,0,12,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,12,adaptive_cached,0.0,0.0,1.0
0.05,0,12,progressive_refresh,0.0,0.0,1.0
0.05,0,13,cached_verdict,0.0,0.0,1.0
0.05,0,13,use_time_revalidation,0.0,0.0,1.0
0.05,0,13,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,13,adaptive_cached,0.0,0.0,1.0
0.05,0,13,progressive_refresh,0.0,0.0,1.0
0.05,0,14,cached_verdict,0.0,0.0,1.0
0.05,0,14,use_time_revalidation,0.0,0.0,1.0
0.05,0,14,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,14,adaptive_cached,0.0,0.0,1.0
0.05,0,14,progressive_refresh,0.0,0.0,1.0
0.05,0,15,cached_verdict,0.0,0.0,1.0
0.05,0,15,use_time_revalidation,0.0,0.0,1.0
0.05,0,15,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,15,adaptive_cached,0.0,0.0,1.0
0.05,0,15,progressive_refresh,0.0,0.0,1.0
0.05,0,16,cached_verdict,0.0,0.0,1.0
0.05,0,16,use_time_revalidation,0.0,0.0,1.0
0.05,0,16,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,16,adaptive_cached,0.0,0.0,1.0
0.05,0,16,progressive_refresh,0.0,0.0,1.0
0.05,0,17,cached_verdict,0.0,0.0,1.0
0.05,0,17,use_time_revalidation,0.0,0.0,1.0
0.05,0,17,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,17,adaptive_cached,0.0,0.0,1.0
0.05,0,17,progressive_refresh,0.0,0.0,1.0
0.05,0,18,cached_verdict,0.0,0.0,1.0
0.05,0,18,use_time_revalidation,0.0,0.0,1.0
0.05,0,18,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,18,adaptive_cached,0.0,0.0,1.0
0.05,0,18,progressive_refresh,0.0,0.0,1.0
0.05,0,19,cached_verdict,0.0,0.0,1.0
0.05,0,19,use_time_revalidation,0.0,0.0,1.0
0.05,0,19,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,19,adaptive_cached,0.0,0.0,1.0
0.05,0,19,progressive_refresh,0.0,0.0,1.0
0.05,0,20,cached_verdict,0.0,0.0,1.0
0.05,0,20,use_time_revalidation,0.0,0.0,1.0
0.05,0,20,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,20,adaptive_cached,0.0,0.0,1.0
0.05,0,20,progressive_refresh,0.0,0.0,1.0
0.05,0,21,cached_verdict,0.0,0.0,1.0
0.05,0,21,use_time_revalidation,0.0,0.0,1.0
0.05,0,21,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,21,adaptive_cached,0.0,0.0,1.0
0.05,0,21,progressive_refresh,0.0,0.0,1.0
0.05,0,22,cached_verdict,0.0,0.0,1.0
0.05,0,22,use_time_revalidation,0.0,0.0,1.0
0.05,0,22,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,22,adaptive_cached,0.0,0.0,1.0
0.05,0,22,progressive_refresh,0.0,0.0,1.0
0.05,0,23,cached_verdict,0.0,0.0,1.0
0.05,0,23,use_time_revalidation,0.0,0.0,1.0
0.05,0,23,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,23,adaptive_cached,0.0,0.0,1.0
0.05,0,23,progressive_refresh,0.0,0.0,1.0
0.05,0,24,cached_verdict,0.0,0.0,1.0
0.05,0,24,use_time_revalidation,0.0,0.0,1.0
0.05,0,24,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,24,adaptive_cached,0.0,0.0,1.0
0.05,0,24,progressive_refresh,0.0,0.0,1.0
0.05,0,25,cached_verdict,0.0,0.0,1.0
0.05,0,25,use_time_revalidation,0.0,0.0,1.0
0.05,0,25,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,25,adaptive_cached,0.0,0.0,1.0
0.05,0,25,progressive_refresh,0.0,0.0,1.0
0.05,0,26,cached_verdict,0.0,0.0,1.0
0.05,0,26,use_time_revalidation,0.0,0.0,1.0
0.05,0,26,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,26,adaptive_cached,0.0,0.0,1.0
0.05,0,26,progressive_refresh,0.0,0.0,1.0
0.05,0,27,cached_verdict,0.0,0.0,1.0
0.05,0,27,use_time_revalidation,0.0,0.0,1.0
0.05,0,27,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,27,adaptive_cached,0.0,0.0,1.0
0.05,0,27,progressive_refresh,0.0,0.0,1.0
0.05,0,28,cached_verdict,0.0,0.0,1.0
0.05,0,28,use_time_revalidation,0.0,0.0,1.0
0.05,0,28,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,28,adaptive_cached,0.0,0.0,1.0
0.05,0,28,progressive_refresh,0.0,0.0,1.0
0.05,0,29,cached_verdict,0.0,0.0,1.0
0.05,0,29,use_time_revalidation,0.0,0.0,1.0
0.05,0,29,fixed_window_revalidation,0.0,0.0,1.0
0.05,0,29,adaptive_cached,0.0,0.0,1.0
0.05,0,29,progressive_refresh,0.0,0.0,1.0
0.05,1,0,cached_verdict,0.0896549397915472,0.01501002089463136,0.9849899791053687
0.05,1,0,use_time_revalidation,0.0,0.0,1.0
0.05,1,0,fixed_window_revalidation,0.0896549397915472,0.01501002089463136,0.9849899791053687
0.05,1,0,adaptive_cached,0.0,0.0,1.0
0.05,1,0,progressive_refresh,0.0896549397915472,0.01501002089463136,0.9849899791053687
0.05,1,1,cached_verdict,0.08990955246965468,0.0160121834925063,0.9839878165074937
0.05,1,1,use_time_revalidation,0.0,0.0,1.0
0.05,1,1,fixed_window_revalidation,0.08990955246965468,0.0160121834925063,0.9839878165074937
0.05,1,1,adaptive_cached,0.0,0.0,1.0
0.05,1,1,progressive_refresh,0.08990955246965468,0.0160121834925063,0.9839878165074937
0.05,1,2,cached_verdict,0.08845960020157903,0.015633231294938422,0.9843667687050616
0.05,1,2,use_time_revalidation,0.0,0.0,1.0
0.05,1,2,fixed_window_revalidation,0.08845960020157903,0.015633231294938422,0.9843667687050616
0.05,1,2,adaptive_cached,0.0,0.0,1.0
0.05,1,2,progressive_refresh,0.08845960020157903,0.015633231294938422,0.9843667687050616
0.05,1,3,cached_verdict,0.08673003416432704,0.01510569728977668,0.9848943027102233
0.05,1,3,use_time_revalidation,0.0,0.0,1.0
0.05,1,3,fixed_window_revalidation,0.08673003416432704,0.01510569728977668,0.9848943027102233
0.05,1,3,adaptive_cached,0.0,0.0,1.0
0.05,1,3,progressive_refresh,0.08673003416432704,0.01510569728977668,0.9848943027102233
0.05,1,4,cached_verdict,0.08805329185405607,0.016328964743635252,0.9836710352563648
0.05,1,4,use_time_revalidation,0.0,0.0,1.0
0.05,1,4,fixed_window_revalidation,0.08805329185405607,0.016328964743635252,0.9836710352563648
0.05,1,4,adaptive_cached,0.0,0.0,1.0
0.05,1,4,progressive_refresh,0.08805329185405607,0.016328964743635252,0.9836710352563648
0.05,1,5,cached_verdict,0.08698606863744479,0.014978035992631429,0.9850219640073685
0.05,1,5,use_time_revalidation,0.0,0.0,1.0
0.05,1,5,fixed_window_revalidation,0.08698606863744479,0.014978035992631429,0.9850219640073685
0.05,1,5,adaptive_cached,0.0,0.0,1.0
0.05,1,5,progressive_refresh,0.08698606863744479,0.014978035992631429,0.9850219640073685
0.05,1,6,cached_verdict,0.08884004058167061,0.015462161010932842,0.9845378389890671
0.05,1,6,use_time_revalidation,0.0,0.0,1.0
0.05,1,6,fixed_window_revalidation,0.08884004058167061,0.015462161010932842,0.9845378389890671
0.05,1,6,adaptive_cached,0.0,0.0,1.0
0.05,1,6,progressive_refresh,0.08884004058167061,0.015462161010932842,0.9845378389890671
0.05,1,7,cached_verdict,0.08779255766964135,0.016286181637152407,0.9837138183628475
0.05,1,7,use_time_revalidation,0.0,0.0,1.0
0.05,1,7,fixed_window_revalidation,0.08779255766964135,0.016286181637152407,0.9837138183628475
0.05,1,7,adaptive_cached,0.0,0.0,1.0
0.05,1,7,progressive_refresh,0.08779255766964135,0.016286181637152407,0.9837138183628475
0.05,1,8,cached_verdict,0.0901242509394996,0.01554007067538992,0.9844599293246101
0.05,1,8,use_time_revalidation,0.0,0.0,1.0
0.05,1,8,fixed_window_revalidation,0.0901242509394996,0.01554007067538992,0.9844599293246101
0.05,1,8,adaptive_cached,0.0,0.0,1.0
0.05,1,8,progressive_refresh,0.0901242509394996,0.01554007067538992,0.9844599293246101
0.05,1,9,cached_verdict,0.09013559322033898,0.01597163120567376,0.9840283687943262
0.05,1,9,use_time_revalidation,0.0,0.0,1.0
0.05,1,9,fixed_window_revalidation,0.09013559322033898,0.01597163120567376,0.9840283687943262
0.05,1,9,adaptive_cached,0.0,0.0,1.0
0.05,1,9,progressive_refresh,0.09013559322033898,0.01597163120567376,0.9840283687943262
0.05,1,10,cached_verdict,0.08848588537211291,0.015302013422818792,0.9846979865771812
0.05,1,10,use_time_revalidation,0.0,0.0,1.0
0.05,1,10,fixed_window_revalidation,0.08848588537211291,0.015302013422818792,0.9846979865771812
0.05,1,10,adaptive_cached,0.0,0.0,1.0
0.05,1,10,progressive_refresh,0.08848588537211291,0.015302013422818792,0.9846979865771812
0.05,1,11,cached_verdict,0.08713495912898958,0.01579760908717047,0.9842023909128296
0.05,1,11,use_time_revalidation,0.0,0.0,1.0
0.05,1,11,fixed_window_revalidation,0.08713495912898958,0.01579760908717047,0.9842023909128296
0.05,1,11,adaptive_cached,0.0,0.0,1.0
0.05,1,11,progressive_refresh,0.08713495912898958,0.01579760908717047,0.9842023909128296
0.05,1,12,cached_verdict,0.0868198715782359,0.01558017327084221,0.9844198267291578
0.05,1,12,use_time_revalidation,0.0,0.0,1.0
0.05,1,12,fixed_window_revalidation,0.0868198715782359,0.01558017327084221,0.9844198267291578
0.05,1,12,adaptive_cached,0.0,0.0,1.0
0.05,1,12,progressive_refresh,0.0868198715782359,0.01558017327084221,0.9844198267291578
0.05,1,13,cached_verdict,0.08666194761856609,0.01573941108725634,0.9842605889127437
0.05,1,13,use_time_revalidation,0.0,0.0,1.0
0.05,1,13,fixed_window_revalidation,0.08666194761856609,0.01573941108725634,0.9842605889127437
0.05,1,13,adaptive_cached,0.0,0.0,1.0
0.05,1,13,progressive_refresh,0.08666194761856609,0.01573941108725634,0.9842605889127437
0.05,1,14,cached_verdict,0.08877178759627077,0.015029263026308312,0.9849707369736916
0.05,1,14,use_time_revalidation,0.0,0.0,1.0
0.05,1,14,fixed_window_revalidation,0.08877178759627077,0.015029263026308312,0.9849707369736916
0.05,1,14,adaptive_cached,0.0,0.0,1.0
0.05,1,14,progressive_refresh,0.08877178759627077,0.015029263026308312,0.9849707369736916
0.05,1,15,cached_verdict,0.09056971816775408,0.016409074089887,0.983590925910113
0.05,1,15,use_time_revalidation,0.0,0.0,1.0
0.05,1,15,fixed_window_revalidation,0.09056971816775408,0.016409074089887,0.983590925910113
0.05,1,15,adaptive_cached,0.0,0.0,1.0
0.05,1,15,progressive_refresh,0.09056971816775408,0.016409074089887,0.983590925910113
0.05,1,16,cached_verdict,0.08801747380635473,0.015516485381688566,0.9844835146183114
0.05,1,16,use_time_revalidation,0.0,0.0,1.0
0.05,1,16,fixed_window_revalidation,0.08801747380635473,0.015516485381688566,0.9844835146183114
0.05,1,16,adaptive_cached,0.0,0.0,1.0
0.05,1,16,progressive_refresh,0.08801747380635473,0.015516485381688566,0.9844835146183114
0.05,1,17,cached_verdict,0.08956436380868564,0.016463942546517733,0.9835360574534823
0.05,1,17,use_time_revalidation,0.0,0.0,1.0
0.05,1,17,fixed_window_revalidation,0.08956436380868564,0.016463942546517733,0.9835360574534823
0.05,1,17,adaptive_cached,0.0,0.0,1.0
0.05,1,17,progressive_refresh,0.08956436380868564,0.016463942546517733,0.9835360574534823
0.05,1,18,cached_verdict,0.0910718508259298,0.01679048823103257,0.9832095117689674
0.05,1,18,use_time_revalidation,0.0,0.0,1.0
0.05,1,18,fixed_window_revalidation,0.0910718508259298,0.01679048823103257,0.9832095117689674
0.05,1,18,adaptive_cached,0.0,0.0,1.0
0.05,1,18,progressive_refresh,0.0910718508259298,0.01679048823103257,0.9832095117689674
0.05,1,19,cached_verdict,0.09040657986747028,0.01576412411210679,0.9842358758878932
0.05,1,19,use_time_revalidation,0.0,0.0,1.0
0.05,1,19,fixed_window_revalidation,0.09040657986747028,0.01576412411210679,0.9842358758878932
0.05,1,19,adaptive_cached,0.0,0.0,1.0
0.05,1,19,progressive_refresh,0.09040657986747028,0.01576412411210679,0.9842358758878932
0.05,1,20,cached_verdict,0.09016809280616904,0.015134950946289381,0.9848650490537106
0.05,1,20,use_time_revalidation,0.0,0.0,1.0
0.05,1,20,fixed_window_revalidation,0.09016809280616904,0.015134950946289381,0.9848650490537106
0.05,1,20,adaptive_cached,0.0,0.0,1.0
0.05,1,20,progressive_refresh,0.09016809280616904,0.015134950946289381,0.9848650490537106
0.05,1,21,cached_verdict,0.09287381202015761,0.01580225178538469,0.9841977482146154
0.05,1,21,use_time_revalidation,0.0,0.0,1.0
0.05,1,21,fixed_window_revalidation,0.09287381202015761,0.01580225178538469,0.9841977482146154
0.05,1,21,adaptive_cached,0.0,0.0,1.0
0.05,1,21,progressive_refresh,0.09287381202015761,0.01580225178538469,0.9841977482146154
0.05,1,22,cached_verdict,0.08900488297693214,0.015887916933361782,0.9841120830666382
0.05,1,22,use_time_revalidation,0.0,0.0,1.0
0.05,1,22,fixed_window_revalidation,0.08900488297693214,0.015887916933361782,0.9841120830666382
0.05,1,22,adaptive_cached,0.0,0.0,1.0
0.05,1,22,progressive_refresh,0.08900488297693214,0.015887916933361782,0.9841120830666382
0.05,1,23,cached_verdict,0.09103532360212686,0.014785804492500674,0.9852141955074993
0.05,1,23,use_time_revalidation,0.0,0.0,1.0
0.05,1,23,fixed_window_revalidation,0.09103532360212686,0.014785804492500674,0.9852141955074993
0.05,1,23,adaptive_cached,0.0,0.0,1.0
0.05,1,23,progressive_refresh,0.09103532360212686,0.014785804492500674,0.9852141955074993
0.05,1,24,cached_verdict,0.0904319741622931,0.01582332517502419,0.9841766748249758
0.05,1,24,use_time_revalidation,0.0,0.0,1.0
0.05,1,24,fixed_window_revalidation,0.0904319741622931,0.01582332517502419,0.9841766748249758
0.05,1,24,adaptive_cached,0.0,0.0,1.0
0.05,1,24,progressive_refresh,0.0904319741622931,0.01582332517502419,0.9841766748249758
0.05,1,25,cached_verdict,0.0928443103623606,0.0160569653470262,0.9839430346529738
0.05,1,25,use_time_revalidation,0.0,0.0,1.0
0.05,1,25,fixed_window_revalidation,0.0928443103623606,0.0160569653470262,0.9839430346529738
0.05,1,25,adaptive_cached,0.0,0.0,1.0
0.05,1,25,progressive_refresh,0.0928443103623606,0.0160569653470262,0.9839430346529738
0.05,1,26,cached_verdict,0.09034921494315105,0.014847831024301613,0.9851521689756984
0.05,1,26,use_time_revalidation,0.0,0.0,1.0
0.05,1,26,fixed_window_revalidation,0.09034921494315105,0.014847831024301613,0.9851521689756984
0.05,1,26,adaptive_cached,0.0,0.0,1.0
0.05,1,26,progressive_refresh,0.09034921494315105,0.014847831024301613,0.9851521689756984
0.05,1,27,cached_verdict,0.08871929406153112,0.015768092966637885,0.9842319070333622
0.05,1,27,use_time_revalidation,0.0,0.0,1.0
0.05,1,27,fixed_window_revalidation,0.08871929406153112,0.015768092966637885,0.9842319070333622
0.05,1,27,adaptive_cached,0.0,0.0,1.0
0.05,1,27,progressive_refresh,0.08871929406153112,0.015768092966637885,0.9842319070333622
0.05,1,28,cached_verdict,0.0865544790073092,0.01562654955018772,0.9843734504498123
0.05,1,28,use_time_revalidation,0.0,0.0,1.0
0.05,1,28,fixed_window_revalidation,0.0865544790073092,0.01562654955018772,0.9843734504498123
0.05,1,28,adaptive_cached,0.0,0.0,1.0
0.05,1,28,progressive_refresh,0.0865544790073092,0.01562654955018772,0.9843734504498123
0.05,1,29,cached_verdict,0.08984771573604061,0.015841022001419448,0.9841589779985805
0.05,1,29,use_time_revalidation,0.0,0.0,1.0
0.05,1,29,fixed_window_revalidation,0.08984771573604061,0.015841022001419448,0.9841589779985805
0.05,1,29,adaptive_cached,0.0,0.0,1.0
0.05,1,29,progressive_refresh,0.08984771573604061,0.015841022001419448,0.9841589779985805
0.05,2,0,cached_verdict,0.1591986838285106,0.0287097288445095,0.9712902711554905
0.05,2,0,use_time_revalidation,0.0,0.0,1.0
0.05,2,0,fixed_window_revalidation,0.1591986838285106,0.0287097288445095,0.9712902711554905
0.05,2,0,adaptive_cached,0.0,0.0,1.0
0.05,2,0,progressive_refresh,0.0,0.0,1.0
0.05,2,1,cached_verdict,0.15766084884394924,0.02950134888173353,0.9704986511182665
0.05,2,1,use_time_revalidation,0.0,0.0,1.0
0.05,2,1,fixed_window_revalidation,0.15766084884394924,0.02950134888173353,0.9704986511182665
0.05,2,1,adaptive_cached,0.0,0.0,1.0
0.05,2,1,progressive_refresh,0.0,0.0,1.0
0.05,2,2,cached_verdict,0.1573592656781565,0.02868888178728102,0.971311118212719
0.05,2,2,use_time_revalidation,0.0,0.0,1.0
0.05,2,2,fixed_window_revalidation,0.1573592656781565,0.02868888178728102,0.971311118212719
0.05,2,2,adaptive_cached,0.0,0.0,1.0
0.05,2,2,progressive_refresh,0.0,0.0,1.0
0.05,2,3,cached_verdict,0.15665374677002583,0.02828794901506373,0.9717120509849363
0.05,2,3,use_time_revalidation,0.0,0.0,1.0
0.05,2,3,fixed_window_revalidation,0.15665374677002583,0.02828794901506373,0.9717120509849363
0.05,2,3,adaptive_cached,0.0,0.0,1.0
0.05,2,3,progressive_refresh,0.0,0.0,1.0
0.05,2,4,cached_verdict,0.15409507167588907,0.028626423723171774,0.9713735762768282
0.05,2,4,use_time_revalidation,0.0,0.0,1.0
0.05,2,4,fixed_window_revalidation,0.15409507167588907,0.028626423723171774,0.9713735762768282
0.05,2,4,adaptive_cached,0.0,0.0,1.0
0.05,2,4,progressive_refresh,0.0,0.0,1.0
0.05,2,5,cached_verdict,0.15726695189939063,0.02786776190200729,0.9721322380979928
0.05,2,5,use_time_revalidation,0.0,0.0,1.0
0.05,2,5,fixed_window_revalidation,0.15726695189939063,0.02786776190200729,0.9721322380979928
0.05,2,5,adaptive_cached,0.0,0.0,1.0
0.05,2,5,progressive_refresh,0.0,0.0,1.0
0.05,2,6,cached_verdict,0.1582233436853002,0.02910780453913849,0.9708921954608615
0.05,2,6,use_time_revalidation,0.0,0.0,1.0
0.05,2,6,fixed_window_revalidation,0.1582233436853002,0.02910780453913849,0.9708921954608615
0.05,2,6,adaptive_cached,0.0,0.0,1.0
0.05,2,6,progressive_refresh,0.0,0.0,1.0
0.05,2,7,cached_verdict,0.1546991691183602,0.03021616065094326,0.9697838393490568
0.05,2,7,use_time_revalidation,0.0,0.0,1.0
0.05,2,7,fixed_window_revalidation,0.1546991691183602,0.03021616065094326,0.9697838393490568
0.05,2,7,adaptive_cached,0.0,0.0,1.0
0.05,2,7,progressive_refresh,0.0,0.0,1.0
0.05,2,8,cached_verdict,0.15932104374918862,0.02987512285367405,0.970124877146326
0.05,2,8,use_time_revalidation,0.0,0.0,1.0
0.05,2,8,fixed_window_revalidation,0.15932104374918862,0.02987512285367405,0.970124877146326
0.05,2,8,adaptive_cached,0.0,0.0,1.0
0.05,2,8,progressive_refresh,0.0,0.0,1.0
0.05,2,9,cached_verdict,0.16006472491909385,0.029131693198263385,0.9708683068017366
0.05,2,9,use_time_revalidation,0.0,0.0,1.0
0.05,2,9,fixed_window_revalidation,0.16006472491909385,0.029131693198263385,0.9708683068017366
0.05,2,9,adaptive_cached,0.0,0.0,1.0
0.05,2,9,progressive_refresh,0.0,0.0,1.0
0.05,2,10,cached_verdict,0.16037366083093807,0.029055690072639227,0.9709443099273608
0.05,2,10,use_time_revalidation,0.0,0.0,1.0
0.05,2,10,fixed_window_revalidation,0.16037366083093807,0.029055690072639227,0.9709443099273608
0.05,2,10,adaptive_cached,0.0,0.0,1.0
0.05,2,10,progressive_refresh,0.0,0.0,1.0
0.05,2,11,cached_verdict,0.156893254238387,0.029196974736446328,0.9708030252635537
0.05,2,11,use_time_revalidation,0.0,0.0,1.0
0.05,2,11,fixed_window_revalidation,0.156893254238387,0.029196974736446328,0.9708030252635537
0.05,2,11,adaptive_cached,0.0,0.0,1.0
0.05,2,11,progressive_refresh,0.0,0.0,1.0
0.05,2,12,cached_verdict,0.15565777964948654,0.029711706759630266,0.9702882932403697
0.05,2,12,use_time_revalidation,0.0,0.0,1.0
0.05,2,12,fixed_window_revalidation,0.15565777964948654,0.029711706759630266,0.9702882932403697
0.05,2,12,adaptive_cached,0.0,0.0,1.0
0.05,2,12,progressive_refresh,0.0,0.0,1.0
0.05,2,13,cached_verdict,0.15667031340498103,0.02893125562229767,0.9710687443777023
0.05,2,13,use_time_revalidation,0.0,0.0,1.0
